"","colony_cowcode","country","year","colonizer_cowcode","colonizer","yrbeg","yrend","lagyear","region","lnpop","lncoast","ln_area","lnmtn","colonizer_demoscore","colonizer_warsum","onset","war","wartype","warname","colony","decolonized"
"1",339,"Albania",1817,640,"Turkey",1816,1912,1816,5,6.0622393094216,5.89164421182577,10.2182252970113,3.31926399889947,0.028,1,0,0,0,"-",1,0
"2",339,"Albania",1818,640,"Turkey",1816,1912,1817,5,6.0666627320662,5.89164421182577,10.2182252970113,3.31926399889947,0.028,1,0,0,0,"-",1,0
"3",339,"Albania",1819,640,"Turkey",1816,1912,1818,5,6.0710861547108,5.89164421182577,10.2182252970113,3.31926399889947,0.028,1,0,0,0,"-",1,0
"4",339,"Albania",1820,640,"Turkey",1816,1912,1819,5,6.0755095773554,5.89164421182577,10.2182252970113,3.31926399889947,0.028,0,0,0,0,"-",1,0
"5",339,"Albania",1821,640,"Turkey",1816,1912,1820,5,6.079933,5.89164421182577,10.2182252970113,3.31926399889947,0.028,1,0,0,0,"-",1,0
"6",339,"Albania",1822,640,"Turkey",1816,1912,1821,5,6.084727,5.89164421182577,10.2182252970113,3.31926399889947,0.028,3,0,0,0,"-",1,0
"7",339,"Albania",1823,640,"Turkey",1816,1912,1822,5,6.089499,5.89164421182577,10.2182252970113,3.31926399889947,0.028,2,0,0,0,"-",1,0
"8",339,"Albania",1824,640,"Turkey",1816,1912,1823,5,6.094247,5.89164421182577,10.2182252970113,3.31926399889947,0.028,2,0,0,0,"-",1,0
"9",339,"Albania",1825,640,"Turkey",1816,1912,1824,5,6.098973,5.89164421182577,10.2182252970113,3.31926399889947,0.028,1,0,0,0,"-",1,0
"10",339,"Albania",1826,640,"Turkey",1816,1912,1825,5,6.103676,5.89164421182577,10.2182252970113,3.31926399889947,0.028,1,0,0,0,"-",1,0
"11",339,"Albania",1827,640,"Turkey",1816,1912,1826,5,6.108358,5.89164421182577,10.2182252970113,3.31926399889947,0.028,2,0,0,0,"-",1,0
"12",339,"Albania",1828,640,"Turkey",1816,1912,1827,5,6.113018,5.89164421182577,10.2182252970113,3.31926399889947,0.028,1,0,0,0,"-",1,0
"13",339,"Albania",1829,640,"Turkey",1816,1912,1828,5,6.117657,5.89164421182577,10.2182252970113,3.31926399889947,0.028,2,0,0,0,"-",1,0
"14",339,"Albania",1830,640,"Turkey",1816,1912,1829,5,6.122273,5.89164421182577,10.2182252970113,3.31926399889947,0.028,1,0,0,0,"-",1,0
"15",339,"Albania",1831,640,"Turkey",1816,1912,1830,5,6.126869,5.89164421182577,10.2182252970113,3.31926399889947,0.028,1,0,0,0,"-",1,0
"16",339,"Albania",1832,640,"Turkey",1816,1912,1831,5,6.131444,5.89164421182577,10.2182252970113,3.31926399889947,0.028,2,0,0,0,"-",1,0
"17",339,"Albania",1833,640,"Turkey",1816,1912,1832,5,6.135998,5.89164421182577,10.2182252970113,3.31926399889947,0.028,2,0,0,0,"-",1,0
"18",339,"Albania",1834,640,"Turkey",1816,1912,1833,5,6.140531,5.89164421182577,10.2182252970113,3.31926399889947,0.028,1,0,0,0,"-",1,0
"19",339,"Albania",1835,640,"Turkey",1816,1912,1834,5,6.145044,5.89164421182577,10.2182252970113,3.31926399889947,0.028,1,0,0,0,"-",1,0
"20",339,"Albania",1836,640,"Turkey",1816,1912,1835,5,6.149536,5.89164421182577,10.2182252970113,3.31926399889947,0.028,1,0,0,0,"-",1,0
"21",339,"Albania",1837,640,"Turkey",1816,1912,1836,5,6.154008,5.89164421182577,10.2182252970113,3.31926399889947,0.028,2,0,0,0,"-",1,0
"22",339,"Albania",1838,640,"Turkey",1816,1912,1837,5,6.158461,5.89164421182577,10.2182252970113,3.31926399889947,0.028,2,0,0,0,"-",1,0
"23",339,"Albania",1839,640,"Turkey",1816,1912,1838,5,6.162894,5.89164421182577,10.2182252970113,3.31926399889947,0.028,0,0,0,0,"-",1,0
"24",339,"Albania",1840,640,"Turkey",1816,1912,1839,5,6.167307,5.89164421182577,10.2182252970113,3.31926399889947,0.038,1,0,0,0,"-",1,0
"25",339,"Albania",1841,640,"Turkey",1816,1912,1840,5,6.1717,5.89164421182577,10.2182252970113,3.31926399889947,0.043,1,0,0,0,"-",1,0
"26",339,"Albania",1842,640,"Turkey",1816,1912,1841,5,6.176075,5.89164421182577,10.2182252970113,3.31926399889947,0.043,1,0,0,0,"-",1,0
"27",339,"Albania",1843,640,"Turkey",1816,1912,1842,5,6.180431,5.89164421182577,10.2182252970113,3.31926399889947,0.043,1,0,0,0,"-",1,0
"28",339,"Albania",1844,640,"Turkey",1816,1912,1843,5,6.184767,5.89164421182577,10.2182252970113,3.31926399889947,0.043,1,0,0,0,"-",1,0
"29",339,"Albania",1845,640,"Turkey",1816,1912,1844,5,6.189085,5.89164421182577,10.2182252970113,3.31926399889947,0.043,0,0,0,0,"-",1,0
"30",339,"Albania",1846,640,"Turkey",1816,1912,1845,5,6.193385,5.89164421182577,10.2182252970113,3.31926399889947,0.043,0,0,0,0,"-",1,0
"31",339,"Albania",1847,640,"Turkey",1816,1912,1846,5,6.197665,5.89164421182577,10.2182252970113,3.31926399889947,0.043,0,0,0,0,"-",1,0
"32",339,"Albania",1848,640,"Turkey",1816,1912,1847,5,6.201928,5.89164421182577,10.2182252970113,3.31926399889947,0.043,0,0,0,0,"-",1,0
"33",339,"Albania",1849,640,"Turkey",1816,1912,1848,5,6.206172,5.89164421182577,10.2182252970113,3.31926399889947,0.043,0,0,0,0,"-",1,0
"34",339,"Albania",1850,640,"Turkey",1816,1912,1849,5,6.210399,5.89164421182577,10.2182252970113,3.31926399889947,0.043,0,0,0,0,"-",1,0
"35",339,"Albania",1851,640,"Turkey",1816,1912,1850,5,6.214608,5.89164421182577,10.2182252970113,3.31926399889947,0.043,0,0,0,0,"-",1,0
"36",339,"Albania",1852,640,"Turkey",1816,1912,1851,5,6.224855,5.89164421182577,10.2182252970113,3.31926399889947,0.043,1,0,0,0,"-",1,0
"37",339,"Albania",1853,640,"Turkey",1816,1912,1852,5,6.234999,5.89164421182577,10.2182252970113,3.31926399889947,0.043,1,0,0,0,"-",1,0
"38",339,"Albania",1854,640,"Turkey",1816,1912,1853,5,6.24504,5.89164421182577,10.2182252970113,3.31926399889947,0.043,2,0,0,0,"-",1,0
"39",339,"Albania",1855,640,"Turkey",1816,1912,1854,5,6.254982,5.89164421182577,10.2182252970113,3.31926399889947,0.043,1,0,0,0,"-",1,0
"40",339,"Albania",1856,640,"Turkey",1816,1912,1855,5,6.264826,5.89164421182577,10.2182252970113,3.31926399889947,0.043,1,0,0,0,"-",1,0
"41",339,"Albania",1857,640,"Turkey",1816,1912,1856,5,6.274574,5.89164421182577,10.2182252970113,3.31926399889947,0.043,2,0,0,0,"-",1,0
"42",339,"Albania",1858,640,"Turkey",1816,1912,1857,5,6.284227,5.89164421182577,10.2182252970113,3.31926399889947,0.044,0,0,0,0,"-",1,0
"43",339,"Albania",1859,640,"Turkey",1816,1912,1858,5,6.293789,5.89164421182577,10.2182252970113,3.31926399889947,0.044,1,0,0,0,"-",1,0
"44",339,"Albania",1860,640,"Turkey",1816,1912,1859,5,6.30326,5.89164421182577,10.2182252970113,3.31926399889947,0.044,1,0,0,0,"-",1,0
"45",339,"Albania",1861,640,"Turkey",1816,1912,1860,5,6.312642,5.89164421182577,10.2182252970113,3.31926399889947,0.045,0,0,0,0,"-",1,0
"46",339,"Albania",1862,640,"Turkey",1816,1912,1861,5,6.321937,5.89164421182577,10.2182252970113,3.31926399889947,0.045,1,0,0,0,"-",1,0
"47",339,"Albania",1863,640,"Turkey",1816,1912,1862,5,6.331146,5.89164421182577,10.2182252970113,3.31926399889947,0.045,1,0,0,0,"-",1,0
"48",339,"Albania",1864,640,"Turkey",1816,1912,1863,5,6.340271,5.89164421182577,10.2182252970113,3.31926399889947,0.045,0,0,0,0,"-",1,0
"49",339,"Albania",1865,640,"Turkey",1816,1912,1864,5,6.349314,5.89164421182577,10.2182252970113,3.31926399889947,0.045,0,0,0,0,"-",1,0
"50",339,"Albania",1866,640,"Turkey",1816,1912,1865,5,6.358275,5.89164421182577,10.2182252970113,3.31926399889947,0.045,0,0,0,0,"-",1,0
"51",339,"Albania",1867,640,"Turkey",1816,1912,1866,5,6.367157,5.89164421182577,10.2182252970113,3.31926399889947,0.045,1,0,0,0,"-",1,0
"52",339,"Albania",1868,640,"Turkey",1816,1912,1867,5,6.375961,5.89164421182577,10.2182252970113,3.31926399889947,0.045,1,0,0,0,"-",1,0
"53",339,"Albania",1869,640,"Turkey",1816,1912,1868,5,6.384688,5.89164421182577,10.2182252970113,3.31926399889947,0.053,0,0,0,0,"-",1,0
"54",339,"Albania",1870,640,"Turkey",1816,1912,1869,5,6.39334,5.89164421182577,10.2182252970113,3.31926399889947,0.053,0,0,0,0,"-",1,0
"55",339,"Albania",1871,640,"Turkey",1816,1912,1870,5,6.401917,5.89164421182577,10.2182252970113,3.31926399889947,0.053,1,0,0,0,"-",1,0
"56",339,"Albania",1872,640,"Turkey",1816,1912,1871,5,6.412065,5.89164421182577,10.2182252970113,3.31926399889947,0.053,1,0,0,0,"-",1,0
"57",339,"Albania",1873,640,"Turkey",1816,1912,1872,5,6.42211,5.89164421182577,10.2182252970113,3.31926399889947,0.053,1,0,0,0,"-",1,0
"58",339,"Albania",1874,640,"Turkey",1816,1912,1873,5,6.432055,5.89164421182577,10.2182252970113,3.31926399889947,0.053,0,0,0,0,"-",1,0
"59",339,"Albania",1875,640,"Turkey",1816,1912,1874,5,6.441903,5.89164421182577,10.2182252970113,3.31926399889947,0.053,0,0,0,0,"-",1,0
"60",339,"Albania",1876,640,"Turkey",1816,1912,1875,5,6.451654,5.89164421182577,10.2182252970113,3.31926399889947,0.053,1,0,0,0,"-",1,0
"61",339,"Albania",1877,640,"Turkey",1816,1912,1876,5,6.461312,5.89164421182577,10.2182252970113,3.31926399889947,0.072,2,0,0,0,"-",1,0
"62",339,"Albania",1878,640,"Turkey",1816,1912,1877,5,6.470877,5.89164421182577,10.2182252970113,3.31926399889947,0.057,2,0,0,0,"-",1,0
"63",339,"Albania",1879,640,"Turkey",1816,1912,1878,5,6.480351,5.89164421182577,10.2182252970113,3.31926399889947,0.038,1,0,0,0,"-",1,0
"64",339,"Albania",1880,640,"Turkey",1816,1912,1879,5,6.489737,5.89164421182577,10.2182252970113,3.31926399889947,0.038,0,0,0,0,"-",1,0
"65",339,"Albania",1881,640,"Turkey",1816,1912,1880,5,6.499035,5.89164421182577,10.2182252970113,3.31926399889947,0.033,0,0,0,0,"-",1,0
"66",339,"Albania",1882,640,"Turkey",1816,1912,1881,5,6.508247,5.89164421182577,10.2182252970113,3.31926399889947,0.033,0,0,0,0,"-",1,0
"67",339,"Albania",1883,640,"Turkey",1816,1912,1882,5,6.517376,5.89164421182577,10.2182252970113,3.31926399889947,0.033,0,0,0,0,"-",1,0
"68",339,"Albania",1884,640,"Turkey",1816,1912,1883,5,6.526422,5.89164421182577,10.2182252970113,3.31926399889947,0.033,0,0,0,0,"-",1,0
"69",339,"Albania",1885,640,"Turkey",1816,1912,1884,5,6.535387,5.89164421182577,10.2182252970113,3.31926399889947,0.033,0,0,0,0,"-",1,0
"70",339,"Albania",1886,640,"Turkey",1816,1912,1885,5,6.544271,5.89164421182577,10.2182252970113,3.31926399889947,0.033,0,0,0,0,"-",1,0
"71",339,"Albania",1887,640,"Turkey",1816,1912,1886,5,6.553078,5.89164421182577,10.2182252970113,3.31926399889947,0.033,0,0,0,0,"-",1,0
"72",339,"Albania",1888,640,"Turkey",1816,1912,1887,5,6.561808,5.89164421182577,10.2182252970113,3.31926399889947,0.033,0,0,0,0,"-",1,0
"73",339,"Albania",1889,640,"Turkey",1816,1912,1888,5,6.570463,5.89164421182577,10.2182252970113,3.31926399889947,0.033,0,0,0,0,"-",1,0
"74",339,"Albania",1890,640,"Turkey",1816,1912,1889,5,6.579043,5.89164421182577,10.2182252970113,3.31926399889947,0.033,0,0,0,0,"-",1,0
"75",339,"Albania",1891,640,"Turkey",1816,1912,1890,5,6.58755,5.89164421182577,10.2182252970113,3.31926399889947,0.035,1,0,0,0,"-",1,0
"76",339,"Albania",1892,640,"Turkey",1816,1912,1891,5,6.597691,5.89164421182577,10.2182252970113,3.31926399889947,0.035,1,0,0,0,"-",1,0
"77",339,"Albania",1893,640,"Turkey",1816,1912,1892,5,6.607731,5.89164421182577,10.2182252970113,3.31926399889947,0.035,1,0,0,0,"-",1,0
"78",339,"Albania",1894,640,"Turkey",1816,1912,1893,5,6.617671,5.89164421182577,10.2182252970113,3.31926399889947,0.035,0,0,0,0,"-",1,0
"79",339,"Albania",1895,640,"Turkey",1816,1912,1894,5,6.627512,5.89164421182577,10.2182252970113,3.31926399889947,0.035,0,0,0,0,"-",1,0
"80",339,"Albania",1896,640,"Turkey",1816,1912,1895,5,6.637258,5.89164421182577,10.2182252970113,3.31926399889947,0.035,1,0,0,0,"-",1,0
"81",339,"Albania",1897,640,"Turkey",1816,1912,1896,5,6.64691,5.89164421182577,10.2182252970113,3.31926399889947,0.035,2,0,0,0,"-",1,0
"82",339,"Albania",1898,640,"Turkey",1816,1912,1897,5,6.656469,5.89164421182577,10.2182252970113,3.31926399889947,0.035,2,0,0,0,"-",1,0
"83",339,"Albania",1899,640,"Turkey",1816,1912,1898,5,6.665938,5.89164421182577,10.2182252970113,3.31926399889947,0.035,0,0,0,0,"-",1,0
"84",339,"Albania",1900,640,"Turkey",1816,1912,1899,5,6.675319,5.89164421182577,10.2182252970113,3.31926399889947,0.035,0,0,0,0,"-",1,0
"85",339,"Albania",1901,640,"Turkey",1816,1912,1900,5,6.684612,5.89164421182577,10.2182252970113,3.31926399889947,0.035,0,0,0,0,"-",1,0
"86",339,"Albania",1902,640,"Turkey",1816,1912,1901,5,6.693819,5.89164421182577,10.2182252970113,3.31926399889947,0.035,0,0,0,0,"-",1,0
"87",339,"Albania",1903,640,"Turkey",1816,1912,1902,5,6.702943,5.89164421182577,10.2182252970113,3.31926399889947,0.035,0,0,0,0,"-",1,0
"88",339,"Albania",1904,640,"Turkey",1816,1912,1903,5,6.711984,5.89164421182577,10.2182252970113,3.31926399889947,0.035,1,0,0,0,"-",1,0
"89",339,"Albania",1905,640,"Turkey",1816,1912,1904,5,6.720943,5.89164421182577,10.2182252970113,3.31926399889947,0.035,1,0,0,0,"-",1,0
"90",339,"Albania",1906,640,"Turkey",1816,1912,1905,5,6.729824,5.89164421182577,10.2182252970113,3.31926399889947,0.035,1,0,0,0,"-",1,0
"91",339,"Albania",1907,640,"Turkey",1816,1912,1906,5,6.738626,5.89164421182577,10.2182252970113,3.31926399889947,0.035,1,0,0,0,"-",1,0
"92",339,"Albania",1908,640,"Turkey",1816,1912,1907,5,6.747352,5.89164421182577,10.2182252970113,3.31926399889947,0.036,0,0,0,0,"-",1,0
"93",339,"Albania",1909,640,"Turkey",1816,1912,1908,5,6.756002,5.89164421182577,10.2182252970113,3.31926399889947,0.065,0,0,0,0,"-",1,0
"94",339,"Albania",1910,640,"Turkey",1816,1912,1909,5,6.764577,5.89164421182577,10.2182252970113,3.31926399889947,0.114,1,0,0,0,"-",1,0
"95",339,"Albania",1911,640,"Turkey",1816,1912,1910,5,6.77308,5.89164421182577,10.2182252970113,3.31926399889947,0.111,2,0,0,0,"-",1,0
"96",339,"Albania",1912,640,"Turkey",1816,1912,1911,5,6.782192,5.89164421182577,10.2182252970113,3.31926399889947,0.105,3,0,0,0,"-",1,0
"97",339,"Albania",1913,640,"Turkey",NA,NA,1912,5,6.791222,5.89164421182577,10.2182252970113,3.31926399889947,0.1,3,1,1,1,"First Balkan",0,1
"98",615,"Algeria",1817,220,"France",1816,1962,1816,3,7.88234840217126,6.90575327631146,14.6833418709667,3.41542896390888,0.171,0,0,0,0,"-",1,0
"99",615,"Algeria",1818,220,"France",1816,1962,1817,3,7.88599230162844,6.90575327631146,14.6833418709667,3.41542896390888,0.171,0,0,0,0,"-",1,0
"100",615,"Algeria",1819,220,"France",1816,1962,1818,3,7.88963620108563,6.90575327631146,14.6833418709667,3.41542896390888,0.171,0,0,0,0,"-",1,0
"101",615,"Algeria",1820,220,"France",1816,1962,1819,3,7.89328010054281,6.90575327631146,14.6833418709667,3.41542896390888,0.171,0,0,0,0,"-",1,0
"102",615,"Algeria",1821,220,"France",1816,1962,1820,3,7.896924,6.90575327631146,14.6833418709667,3.41542896390888,0.156,0,0,0,0,"-",1,0
"103",615,"Algeria",1822,220,"France",1816,1962,1821,3,7.904977,6.90575327631146,14.6833418709667,3.41542896390888,0.168,0,0,0,0,"-",1,0
"104",615,"Algeria",1823,220,"France",1816,1962,1822,3,7.912965,6.90575327631146,14.6833418709667,3.41542896390888,0.165,0,0,0,0,"-",1,0
"105",615,"Algeria",1824,220,"France",1816,1962,1823,3,7.920889,6.90575327631146,14.6833418709667,3.41542896390888,0.165,1,0,0,0,"-",1,0
"106",615,"Algeria",1825,220,"France",1816,1962,1824,3,7.928752,6.90575327631146,14.6833418709667,3.41542896390888,0.165,0,0,0,0,"-",1,0
"107",615,"Algeria",1826,220,"France",1816,1962,1825,3,7.936553,6.90575327631146,14.6833418709667,3.41542896390888,0.165,0,0,0,0,"-",1,0
"108",615,"Algeria",1827,220,"France",1816,1962,1826,3,7.944293,6.90575327631146,14.6833418709667,3.41542896390888,0.165,0,0,0,0,"-",1,0
"109",615,"Algeria",1828,220,"France",1816,1962,1827,3,7.951975,6.90575327631146,14.6833418709667,3.41542896390888,0.165,1,0,0,0,"-",1,0
"110",615,"Algeria",1829,220,"France",1816,1962,1828,3,7.959597,6.90575327631146,14.6833418709667,3.41542896390888,0.164,0,0,0,0,"-",1,0
"111",615,"Algeria",1830,220,"France",1816,1962,1829,3,7.967162,6.90575327631146,14.6833418709667,3.41542896390888,0.164,0,0,0,0,"-",1,0
"112",615,"Algeria",1831,220,"France",1816,1962,1830,3,7.97467,6.90575327631146,14.6833418709667,3.41542896390888,0.2,2,0,0,0,"-",1,0
"113",615,"Algeria",1832,220,"France",1816,1962,1831,3,7.982122,6.90575327631146,14.6833418709667,3.41542896390888,0.2,0,0,0,0,"-",1,0
"114",615,"Algeria",1833,220,"France",1816,1962,1832,3,7.98952,6.90575327631146,14.6833418709667,3.41542896390888,0.2,0,0,0,0,"-",1,0
"115",615,"Algeria",1834,220,"France",1816,1962,1833,3,7.996862,6.90575327631146,14.6833418709667,3.41542896390888,0.2,0,0,0,0,"-",1,0
"116",615,"Algeria",1835,220,"France",1816,1962,1834,3,8.004151,6.90575327631146,14.6833418709667,3.41542896390888,0.2,0,0,0,0,"-",1,0
"117",615,"Algeria",1836,220,"France",1816,1962,1835,3,8.011389,6.90575327631146,14.6833418709667,3.41542896390888,0.2,1,0,0,0,"-",1,0
"118",615,"Algeria",1837,220,"France",1816,1962,1836,3,8.018573,6.90575327631146,14.6833418709667,3.41542896390888,0.2,1,0,0,0,"-",1,0
"119",615,"Algeria",1838,220,"France",1816,1962,1837,3,8.025706,6.90575327631146,14.6833418709667,3.41542896390888,0.2,1,0,0,0,"-",1,0
"120",615,"Algeria",1839,220,"France",1816,1962,1838,3,8.032789,6.90575327631146,14.6833418709667,3.41542896390888,0.2,1,0,0,0,"-",1,0
"121",615,"Algeria",1840,220,"France",1816,1962,1839,3,8.039822,6.90575327631146,14.6833418709667,3.41542896390888,0.2,2,1,1,2,"First Franco-Algerian",1,0
"122",615,"Algeria",1841,220,"France",1816,1962,1840,3,8.046805,6.90575327631146,14.6833418709667,3.41542896390888,0.2,1,0,1,2,"First Franco-Algerian",1,0
"123",615,"Algeria",1842,220,"France",1816,1962,1841,3,8.053741,6.90575327631146,14.6833418709667,3.41542896390888,0.2,1,0,1,2,"First Franco-Algerian",1,0
"124",615,"Algeria",1843,220,"France",1816,1962,1842,3,8.060629,6.90575327631146,14.6833418709667,3.41542896390888,0.2,1,0,1,2,"First Franco-Algerian",1,0
"125",615,"Algeria",1844,220,"France",1816,1962,1843,3,8.067469,6.90575327631146,14.6833418709667,3.41542896390888,0.2,1,0,1,2,"First Franco-Algerian",1,0
"126",615,"Algeria",1845,220,"France",1816,1962,1844,3,8.074263,6.90575327631146,14.6833418709667,3.41542896390888,0.2,2,0,1,2,"First Franco-Algerian",1,0
"127",615,"Algeria",1846,220,"France",1816,1962,1845,3,8.081011,6.90575327631146,14.6833418709667,3.41542896390888,0.2,1,0,1,2,"First Franco-Algerian",1,0
"128",615,"Algeria",1847,220,"France",1816,1962,1846,3,8.087714,6.90575327631146,14.6833418709667,3.41542896390888,0.2,1,0,1,2,"First Franco-Algerian",1,0
"129",615,"Algeria",1848,220,"France",1816,1962,1847,3,8.094373,6.90575327631146,14.6833418709667,3.41542896390888,0.2,1,0,1,2,"First Franco-Algerian",1,0
"130",615,"Algeria",1849,220,"France",1816,1962,1848,3,8.100986,6.90575327631146,14.6833418709667,3.41542896390888,0.337,1,0,0,0,"-",1,0
"131",615,"Algeria",1850,220,"France",1816,1962,1849,3,8.107557,6.90575327631146,14.6833418709667,3.41542896390888,0.383,1,0,0,0,"-",1,0
"132",615,"Algeria",1851,220,"France",1816,1962,1850,3,8.114085,6.90575327631146,14.6833418709667,3.41542896390888,0.383,0,0,0,0,"-",1,0
"133",615,"Algeria",1852,220,"France",1816,1962,1851,3,8.120571,6.90575327631146,14.6833418709667,3.41542896390888,0.186,1,0,0,0,"-",1,0
"134",615,"Algeria",1853,220,"France",1816,1962,1852,3,8.127014,6.90575327631146,14.6833418709667,3.41542896390888,0.146,0,0,0,0,"-",1,0
"135",615,"Algeria",1854,220,"France",1816,1962,1853,3,8.133417,6.90575327631146,14.6833418709667,3.41542896390888,0.149,0,0,0,0,"-",1,0
"136",615,"Algeria",1855,220,"France",1816,1962,1854,3,8.139779,6.90575327631146,14.6833418709667,3.41542896390888,0.149,2,0,0,0,"-",1,0
"137",615,"Algeria",1856,220,"France",1816,1962,1855,3,8.1461,6.90575327631146,14.6833418709667,3.41542896390888,0.149,2,0,0,0,"-",1,0
"138",615,"Algeria",1857,220,"France",1816,1962,1856,3,8.152382,6.90575327631146,14.6833418709667,3.41542896390888,0.149,4,1,1,2,"French Conquest of Kabylia",1,0
"139",615,"Algeria",1858,220,"France",1816,1962,1857,3,8.158625,6.90575327631146,14.6833418709667,3.41542896390888,0.149,3,0,1,2,"French Conquest of Kabylia",1,0
"140",615,"Algeria",1859,220,"France",1816,1962,1858,3,8.164829,6.90575327631146,14.6833418709667,3.41542896390888,0.149,2,0,0,0,"-",1,0
"141",615,"Algeria",1860,220,"France",1816,1962,1859,3,8.170995,6.90575327631146,14.6833418709667,3.41542896390888,0.149,3,0,0,0,"-",1,0
"142",615,"Algeria",1861,220,"France",1816,1962,1860,3,8.177122,6.90575327631146,14.6833418709667,3.41542896390888,0.149,2,0,0,0,"-",1,0
"143",615,"Algeria",1862,220,"France",1816,1962,1861,3,8.183213,6.90575327631146,14.6833418709667,3.41542896390888,0.168,1,0,0,0,"-",1,0
"144",615,"Algeria",1863,220,"France",1816,1962,1862,3,8.189267,6.90575327631146,14.6833418709667,3.41542896390888,0.17,2,0,0,0,"-",1,0
"145",615,"Algeria",1864,220,"France",1816,1962,1863,3,8.195284,6.90575327631146,14.6833418709667,3.41542896390888,0.17,2,0,0,0,"-",1,0
"146",615,"Algeria",1865,220,"France",1816,1962,1864,3,8.201265,6.90575327631146,14.6833418709667,3.41542896390888,0.17,2,0,0,0,"-",1,0
"147",615,"Algeria",1866,220,"France",1816,1962,1865,3,8.207211,6.90575327631146,14.6833418709667,3.41542896390888,0.17,1,0,0,0,"-",1,0
"148",615,"Algeria",1867,220,"France",1816,1962,1866,3,8.213121,6.90575327631146,14.6833418709667,3.41542896390888,0.17,1,0,0,0,"-",1,0
"149",615,"Algeria",1868,220,"France",1816,1962,1867,3,8.218997,6.90575327631146,14.6833418709667,3.41542896390888,0.17,1,0,0,0,"-",1,0
"150",615,"Algeria",1869,220,"France",1816,1962,1868,3,8.224839,6.90575327631146,14.6833418709667,3.41542896390888,0.17,0,0,0,0,"-",1,0
"151",615,"Algeria",1870,220,"France",1816,1962,1869,3,8.230646,6.90575327631146,14.6833418709667,3.41542896390888,0.175,0,0,0,0,"-",1,0
"152",615,"Algeria",1871,220,"France",1816,1962,1870,3,8.236421,6.90575327631146,14.6833418709667,3.41542896390888,0.245,1,0,0,0,"-",1,0
"153",615,"Algeria",1872,220,"France",1816,1962,1871,3,8.246964,6.90575327631146,14.6833418709667,3.41542896390888,0.314,3,1,1,3,"Second Franco-Algerian",1,0
"154",615,"Algeria",1873,220,"France",1816,1962,1872,3,8.257396,6.90575327631146,14.6833418709667,3.41542896390888,0.367,1,0,1,3,"Second Franco-Algerian",1,0
"155",615,"Algeria",1874,220,"France",1816,1962,1873,3,8.267724,6.90575327631146,14.6833418709667,3.41542896390888,0.367,1,0,0,0,"-",1,0
"156",615,"Algeria",1875,220,"France",1816,1962,1874,3,8.277944,6.90575327631146,14.6833418709667,3.41542896390888,0.384,1,0,0,0,"-",1,0
"157",615,"Algeria",1876,220,"France",1816,1962,1875,3,8.288059,6.90575327631146,14.6833418709667,3.41542896390888,0.4,0,0,0,0,"-",1,0
"158",615,"Algeria",1877,220,"France",1816,1962,1876,3,8.298077,6.90575327631146,14.6833418709667,3.41542896390888,0.398,0,0,0,0,"-",1,0
"159",615,"Algeria",1878,220,"France",1816,1962,1877,3,8.307992,6.90575327631146,14.6833418709667,3.41542896390888,0.399,0,0,0,0,"-",1,0
"160",615,"Algeria",1879,220,"France",1816,1962,1878,3,8.31781,6.90575327631146,14.6833418709667,3.41542896390888,0.429,0,0,0,0,"-",1,0
"161",615,"Algeria",1880,220,"France",1816,1962,1879,3,8.327533,6.90575327631146,14.6833418709667,3.41542896390888,0.44,0,0,0,0,"-",1,0
"162",615,"Algeria",1881,220,"France",1816,1962,1880,3,8.337164,6.90575327631146,14.6833418709667,3.41542896390888,0.449,0,0,0,0,"-",1,0
"163",615,"Algeria",1882,220,"France",1816,1962,1881,3,8.346702,6.90575327631146,14.6833418709667,3.41542896390888,0.448,1,0,0,0,"-",1,0
"164",615,"Algeria",1883,220,"France",1816,1962,1882,3,8.356149,6.90575327631146,14.6833418709667,3.41542896390888,0.446,2,0,0,0,"-",1,0
"165",615,"Algeria",1884,220,"France",1816,1962,1883,3,8.365509,6.90575327631146,14.6833418709667,3.41542896390888,0.446,2,0,0,0,"-",1,0
"166",615,"Algeria",1885,220,"France",1816,1962,1884,3,8.374782,6.90575327631146,14.6833418709667,3.41542896390888,0.446,3,0,0,0,"-",1,0
"167",615,"Algeria",1886,220,"France",1816,1962,1885,3,8.383968,6.90575327631146,14.6833418709667,3.41542896390888,0.447,3,0,0,0,"-",1,0
"168",615,"Algeria",1887,220,"France",1816,1962,1886,3,8.393073,6.90575327631146,14.6833418709667,3.41542896390888,0.448,1,0,0,0,"-",1,0
"169",615,"Algeria",1888,220,"France",1816,1962,1887,3,8.402094,6.90575327631146,14.6833418709667,3.41542896390888,0.448,0,0,0,0,"-",1,0
"170",615,"Algeria",1889,220,"France",1816,1962,1888,3,8.411035,6.90575327631146,14.6833418709667,3.41542896390888,0.448,0,0,0,0,"-",1,0
"171",615,"Algeria",1890,220,"France",1816,1962,1889,3,8.419898,6.90575327631146,14.6833418709667,3.41542896390888,0.448,0,0,0,0,"-",1,0
"172",615,"Algeria",1891,220,"France",1816,1962,1890,3,8.428681,6.90575327631146,14.6833418709667,3.41542896390888,0.448,2,0,0,0,"-",1,0
"173",615,"Algeria",1892,220,"France",1816,1962,1891,3,8.437387,6.90575327631146,14.6833418709667,3.41542896390888,0.448,1,0,0,0,"-",1,0
